"CO_ENTIDADE","nome_escola_2020","situacao_2021","dependencia","matriculas_2020","address","Latitude","Longitude ","rede"
35439587,"GIRA SOL ESCOLA INFANTIL","paralisada_2021","3_privada_nao_conveniada",1,"RENATO PAUPERIO, 45 AVENIDA. JARDIM ANA MARIA. 13208-770 Jundiaí - SP.","-46.9005208"," -23.1897656","privada"
35448758,"CUIDADO TOTAL ESCOLA INFANTIL","paralisada_2021","3_privada_nao_conveniada",34,"INGLATERRA, 30 RUA. JARDIM CICA. 13206-820 Jundiaí - SP.","-46.8823979"," -23.2043504","privada"
35479986,"CUIDADO TOTAL BABY ESCOLA INFANTIL","paralisada_2021","3_privada_nao_conveniada",3,"ESPANHA, 182 RUA. JARDIM CICA. 13206-800 Jundiaí - SP.","-46.8827671"," -23.2041438","privada"
35583736,"CASA DO MEIO CURSOS LIVRES","extinta_2021","3_privada_nao_conveniada",15,"CONRADO AUGUSTO OFFA, 505 RUA. VILA VIRGINIA. 13209-070 Jundiaí - SP.","NaN"," NaN","privada"
35808519,"PIRLIM PIM PIM ESCOLA DE EDUCACAO INFANTIL","extinta_2021","3_privada_nao_conveniada",22,"RUA PRUDENTE DE MORAES, 938 AVENIDA. CENTRO. 13210-340 Jundiaí - SP.","-46.88283"," -23.18381","privada"
35267636,"BAIRRO IPORANGA EMEIEF","paralisada_2021","1_publica",14,"RUA HUM, 501 AVENIDA. ASSUNGUI. 11800-000 Juquiá - SP.","-47.6522263"," -24.1030054","pública ou conveniada"
35503708,"COLEGIO JUQUITIBA","extinta_2021","3_privada_nao_conveniada",36,"BRIGADEIRO FARIA LIMA, 27 RUA. CENTRO. 06950-000 Juquitiba - SP.","-47.0652434"," -23.934535","privada"
35482997,"RUBENS PINHEIRO ALVES VEREADOR CRECHE INFANTIL","paralisada_2021","1_publica",72,"RUY CORTE BRILHO PROFESSOR, 200 RUA. CHACARA ANTONIETA. 13484-507 Limeira - SP.","-47.4388098"," -22.5655304","pública ou conveniada"
35446518,"SANTA MONICA CENTRO EDUCACIONAL INFANTIL","extinta_2021","3_privada_nao_conveniada",31,"SEBASTIAO LOPES ARAUJO, 173 RUA. VILA GENY. 12604-160 Lorena - SP.","-45.112715"," -22.730686","privada"
35006367,"ESCOLA VIDEIRA EM LOUVEIRA","paralisada_2021","3_privada_nao_conveniada",21,NA,"NA"," NA","privada"
35006693,"ESCOLA MAP EDUCACAO INFANTIL","paralisada_2021","3_privada_nao_conveniada",15,NA,"NA"," NA","privada"
35585452,"CENTRO DE CONVIVENCIA INFANTIL SANTO ANTONIO","paralisada_2021","3_privada_nao_conveniada",94,"RUA ATILIO BISCUOLA, 2180 RUA. VILA NOVA. 13290-000 Louveira - SP.","-46.9726806"," -23.0834044","privada"
35143650,"ALIANCA COLEGIO","paralisada_2021","3_privada_nao_conveniada",54,"RUA MIGUEL FERREIRA MANAO, 37 PRACA. CANGUERINHA. 18120-000 Mairinque - SP.","-47.1829673"," -23.5471027","privada"
35248712,"MUNDO DA CRIANCA EMEI","paralisada_2021","1_publica",140,"PRACA INDEPENDENCIA, 130 RUA. CENTRO. 15845-000 Marapoama - SP.","-49.1329789"," -21.2582157","pública ou conveniada"
35169833,"RESTAURANTE INFANTIL DE MARILIA","extinta_2021","2_privada_conveniada",78,"RUA MACHADO DE ASSIS, 760 RUA. PALMITAL. 17509-290 Marília - SP.","-49.9496408"," -22.2039686","pública ou conveniada"
35441824,"CARINHA DE ANJO ESCOLA DE EDUCAO INFANTIL","extinta_2021","3_privada_nao_conveniada",8,"SETE DE SETEMBRO, 332 BOA VISTA. 17501-560 Marília - SP.","-49.9508142"," -22.2230707","privada"
35005008,"GERACAO DO BEN","extinta_2021","3_privada_nao_conveniada",19,"EPONINA DE SOUZA SENA, 53 JARDIM ESTRELA. 09340-485 Mauá - SP.","NaN"," NaN","privada"
35498762,"CANTINHO DOS BAIXINHOS ESCOLA INFANTIL","extinta_2021","3_privada_nao_conveniada",53,"CASTELO BRANCO PRESIDENTE, 482 AVENIDA. JARDIM ZAIRA. 09321-375 Mauá - SP.","-46.4483231"," -23.6608064","privada"
35584174,"RECANTO INFANTIL ILHA DA FANTASIA","extinta_2021","3_privada_nao_conveniada",13,"MANSUR JOSE SADEK, 723 AVENIDA. JARDIM ZAIRA. 09321-030 Mauá - SP.","-46.43374583"," -23.65340994","privada"
35584186,"CENTRO EDUCACIONAL BRILHANTE TURMINHA","extinta_2021","3_privada_nao_conveniada",18,"MIOSOTIS, 200 RUA. JARDIM PRIMAVERA. 09361-290 Mauá - SP.","-46.4575245"," -23.6982064","privada"
35234771,"JARDIM YOLANDA EMEIEF","paralisada_2021","1_publica",61,"RUA ADONIRAM BARBOSA, 11 PRACA. JARDIM YOLANDA. 11850-000 Miracatu - SP.","-47.4440643"," -24.2837635","pública ou conveniada"
35004106,"COLEGIO EDUCAR DE MIRASSOL","extinta_2021","3_privada_nao_conveniada",19,"PAULO DE FARIA, 1750 NOSSA SENHORA APARECIDA. 15135-410 Mirassol - SP.","-49.5021363"," -20.8222269","privada"
35086617,"MARIA BIANCHI EMEI","paralisada_2021","1_publica",53,"AVENIDA ANTONIO BRANDAO JUNIOR, 1670 AVENIDA. JARDIM RENASCENCA. 15134-172 Mirassol - SP.","-49.525467"," -20.8218792","pública ou conveniada"
35005385,"NUCLEO DE EDUCACAO E RECREACAO ESTRELA DA MANHA","extinta_2021","3_privada_nao_conveniada",54,"CAPITAO JOAQUIM DE MELLO FREIRE, 270 VILA VITORIA. 08730-440 Mogi das Cruzes - SP.","-46.2068313"," -23.532875","privada"
35109514,"VITORIA CENTRO DE EDUCACAO INFANTIL COMUNITARIO","paralisada_2021","2_privada_conveniada",40,"RUA A, 58 RUA. VILA MORAES. 08766-520 Mogi das Cruzes - SP.","-46.1870946"," -23.5783642","pública ou conveniada"
35175833,"SANTA CLARA ENSINO EDUCACIONAL INFANTIL","extinta_2021","3_privada_nao_conveniada",21,"AVENIDA CAPITAO MANOEL RUDGE, 1006 AVENIDA. PARQUE MONTE LIBANO. 08780-290 Mogi das Cruzes - SP.","-46.1799114"," -23.5203891","privada"
35289000,"ESTRELA DE DAVI NUCLEO INFANTIL DE EDUCACAO POR PRINCIPIOS","paralisada_2021","3_privada_nao_conveniada",13,"CARDOSO DE SIQUEIRA CORONEL, 1928 RUA. VILA OLIVEIRA. 08795-020 Mogi das Cruzes - SP.","-46.1770379"," -23.5321513","privada"
35283277,"LOURDES ALAVASKI DA SILVA CEI","paralisada_2021","1_publica",39,"RUA MILTON TONETTO, SN RUA. CHACARA ALVORADA. 13849-628 Mogi Guaçu - SP.","-46.986593"," -22.2012206","pública ou conveniada"
35088024,"PINOQUIO ESCOLA MUNICIPAL DE EDUCACAO INFANTIL","paralisada_2021","1_publica",72,"RUA ADRIAO DIAS, 1391 JUSSARA. 11730-000 Mongaguá - SP.","-46.6903867"," -24.1152771","pública ou conveniada"
35480373,"CARROSSEL ESCOLA DE EDUCACAO INFANTIL","paralisada_2021","3_privada_nao_conveniada",7,"RUA CASTRO ALVEZ, 164 RUA. CENTRO. 15150-000 Monte Aprazível - SP.","-49.711517"," -20.7671294","privada"
35193689,"BAIRRO MORRO GRANDE EMEIEF","extinta_2021","1_publica",38,"MORRO GRANDE, SN RUA. MORRO GRANDE. 12960-000 Nazaré Paulista - SP.","-46.4182272"," -23.2625493","pública ou conveniada"
35193690,"DORALI APARECIDA PINHEIRO - PROFA DORA EMEIEF","extinta_2021","1_publica",9,"QUATRO CANTOS, SN RUA. QUATRO CANTOS. 12960-000 Nazaré Paulista - SP.","-46.3812592"," -23.1293348","pública ou conveniada"
35663335,"JOAQUIM FRANCISCO BUENO JOAQUIM BUENO EMEIEF","extinta_2021","1_publica",9,"ESTRADA DO BAIRRO DO PIAO SN, SN RUA. CENTRO. 12960-000 Nazaré Paulista - SP.","-46.2936253"," -23.1337481","pública ou conveniada"
35316945,"PAULINA DE MORAIS PROFA ESCOLA MUNICIPAL DE ENSINO INFANTIL","paralisada_2021","1_publica",165,"AVENIDA JOAO CARDOSO DE ALMEIDA, 1440 AVENIDA. GERSON PIRES DE CAMARGO. 18435-000 Nova Campina - SP.","-48.908328"," -24.1199221","pública ou conveniada"
35169869,"ORIENTE CRECHE COMUNITARIA DE","paralisada_2021","2_privada_conveniada",77,"RUA FIORAVANTE ZAMPRONIO, 193 CENTRO. 17570-000 Oriente - SP.","-50.092344"," -22.1549302","pública ou conveniada"
35005908,"ESCOLA DE EDUCACAO INFANTIL NOVA GERACAO UNIDADE II","paralisada_2021","3_privada_nao_conveniada",7,"SANTO ANTONIO, 2502 VILA OSASCO. 06083-205 Osasco - SP.","NaN"," NaN","privada"
35006235,"BERCARIO E EDUCACAO INFANTIL CORDEL DA VILA","paralisada_2021","3_privada_nao_conveniada",128,"DOUTOR MARTIN LUTHER KING, 2697 UMUARAMA. 06030-000 Osasco - SP.","NaN"," NaN","privada"
35006459,"ESCOLA DE EDUCACAO E RECREACAO INFANTIL NOVA HISTORIA","paralisada_2021","3_privada_nao_conveniada",8,NA,"NA"," NA","privada"
35007147,"CONSTRUINDO O SABER","paralisada_2021","3_privada_nao_conveniada",7,NA,"NA"," NA","privada"
35152377,"PIMPAO ESCOLA EDUCACAO INFAMTIL","paralisada_2021","3_privada_nao_conveniada",33,"RUA ANGELO ALBERTO NESTI, 106 RUA. JARDIM HELENA. 06053-060 Osasco - SP.","-46.7916611"," -23.5651282","privada"
35176370,"RAIO DE LUZ CENTRO DE RECREACAO INFANTIL","paralisada_2021","3_privada_nao_conveniada",61,"ANALICE SAKATAUSKAS, 716 AVENIDA. BELA VISTA. 06060-003 Osasco - SP.","-46.7794845"," -23.5521249","privada"
35384100,"LIMA CAVALCANTE COLEGIO","paralisada_2021","3_privada_nao_conveniada",26,"BENEDITO ALVES TURIBIO, 247 AVENIDA. PADROEIRA. 06160-004 Osasco - SP.","-46.8064139"," -23.5583266","privada"
35460643,"PAIS E FILHOS ESCOLA DE EDUCACAO INFANTIL","paralisada_2021","3_privada_nao_conveniada",27,"RAUL TORRES, 249 RUA. VILA CAMPESINA. 06028-060 Osasco - SP.","-46.7655337"," -23.5470427","privada"
35654292,"BAIRRO DO ALEGRE NEI","paralisada_2021","1_publica",9,"BAIRRO DO ALEGRE, SN ALEGRE. 12260-000 Paraibuna - SP.","-45.6843317"," -23.5290637","pública ou conveniada"
35583561,"ESCOLINHA MUNDO ENCANTADO II","paralisada_2021","3_privada_nao_conveniada",24,"RUA JOAO DE ARAUJO RANGEL, 121 AVENIDA. CENTRO. 11930-000 Pariquera-Açu - SP.","-47.8810315"," -24.715973","privada"
35481836,"MAIS SABER ESCOLA DE EDUCACAO INFANTIL","paralisada_2021","3_privada_nao_conveniada",17,"PROFESSOR ZEFERINO VAZ, 391 RUA. SANTA TEREZINHA. 13140-782 Paulínia - SP.","-47.1440069"," -22.7703831","privada"
35166066,"PATRIMONIO NOVO CENTRO SOCIAL","paralisada_2021","2_privada_conveniada",54,"RUA SEBASTIAO LUIS DA COSTA, 635 AVENIDA. PATRIMONIO NOVO. 15490-000 Paulo de Faria - SP.","-49.4088459"," -20.0303643","pública ou conveniada"
35289059,"CURSOS PREVE ENSINO FUNDAMENTAL","paralisada_2021","3_privada_nao_conveniada",29,"TRAVESSA ANCHIETA, S 40 RUA. CENTRO. 17280-000 Pederneiras - SP.","-48.77601"," -22.35274","privada"
35457504,"PAULO FREIRE EMEI","paralisada_2021","1_publica",7,"ASSENTAMENTO HORTO DE AIMORES GLEBA II, SN RUA. DISTRITO DE GUAIANAS. 17280-000 Pederneiras - SP.","-48.9895099"," -22.2995464","pública ou conveniada"
35301309,"WILSON THOMAZINI CENTRO INT DE EDUC INFANTIL","paralisada_2021","1_publica",20,"RUA SERGIO COZER, 500 JD. MARAJOARA. 13920-000 Pedreira - SP.","-46.8927345"," -22.7136167","pública ou conveniada"
35471136,"ESCOLA DE EDUCACAO INFANTIL MONTEIRO LOBATO","paralisada_2021","3_privada_nao_conveniada",30,"RUA LUIS PEDRO DE GODOY MOREIRA, 73 AVENIDA. VILA SANTO ANTONIO. 13920-000 Pedreira - SP.","-46.8951116"," -22.7408948","privada"
35006381,"COLEGIO DE EDUCACAO INFANTIL RECRIAR","paralisada_2021","3_privada_nao_conveniada",34,"AMADOR BUENO, 35 JARDIM BOA VISTA. 12401-300 Pindamonhangaba - SP.","NaN"," NaN","privada"
35313427,"BALAO MAGICO ESCOLA DE EDUCACAO INFANTIL","paralisada_2021","3_privada_nao_conveniada",4,"JOAO JOSE DE AZEVEDO MONSENHOR, 429 AVENIDA. CRISPIM. 12402-010 Pindamonhangaba - SP.","-45.4526735"," -22.9178333","privada"
35412971,"B J EDUCACAO INFANTIL E FUNDAMENTAL","paralisada_2021","3_privada_nao_conveniada",33,"HUNGRIA, 644 RUA. RESIDENCIAL PASIN. 12445-590 Pindamonhangaba - SP.","-45.3681122"," -22.8887275","privada"
35125097,"A SEMENTINHA ESCOLA DE EDUCACAO INFANTIL","extinta_2021","3_privada_nao_conveniada",230,"EUGENIA DONA, 233 TRAVESSA. SAO DIMAS. 13416-218 Piracicaba - SP.","-47.6461505"," -22.7121405","privada"
35167319,"RATIMBUM CENTRO DE DESENVOLVIMENTO INFANTIL","paralisada_2021","3_privada_nao_conveniada",30,"INDEPENDENCIA, 1365 CIDADE ALTA. 13419-155 Piracicaba - SP.","-47.6400724"," -22.7367027","privada"
35194803,"PEQUENOS CORACOES ESCOLA DE EDUCACAO INFANTIL","paralisada_2021","3_privada_nao_conveniada",42,"RUA MANOEL CORREA DE ARZAO, 133 RUA. PARQUE NOSSA SENHORA DAS GRACAS. 13411-202 Piracicaba - SP.","-47.68273"," -22.6782777","privada"
35570527,"ESPACO CIRANDARTE BERCARIO E EDUCACAO INFANTIL","paralisada_2021","3_privada_nao_conveniada",48,"RANGEL PESTANA, 560 RUA. CENTRO. 13400-380 Piracicaba - SP.","-47.651824"," -22.7262668","privada"
35439241,"COLEGIO EDUCA","extinta_2021","3_privada_nao_conveniada",58,"RUA SAO VICENTE DE PAULO, 95 RUA. CENTRO. 18800-000 Piraju - SP.","-49.3820248"," -23.1982712","privada"
35487818,"CANTINHO DOS SONHOS ESCOLA DE EDUCACAO INFANTIL","paralisada_2021","3_privada_nao_conveniada",13,"13 DE MAIO, 1410 RUA. CENTRO. 18800-000 Piraju - SP.","-49.3855904"," -23.2010053","privada"
35433385,"SEMENTINHA DA VIDA CRECHE MUNICIPAL","paralisada_2021","1_publica",59,"RUA AMADEU TORRES LOPES, 651 AVENIDA. CENTRO. 15260-000 Planalto - SP.","-49.9310454"," -21.0337259","pública ou conveniada"
35006110,"CRECHE MUNICIPAL PROFESSORA CARMEM SILVIA MARQUES SANTOS","extinta_2021","1_publica",40,NA,"NA"," NA","pública ou conveniada"
35068408,"IZOLINA RIBEIRO PEREIRA EMEB","extinta_2021","1_publica",100,"VINTE E SEIS DE MARCO, 197 AVENIDA. CENTRO. 08562-140 Poá - SP.","-46.3440469"," -23.529196","pública ou conveniada"
35224388,"JULIA MONTEIRO GARCIA EMEB","paralisada_2021","1_publica",72,"R MONGAGUA, 333 RUA. JD AMERICA. 08555-400 Poá - SP.","-46.3545546"," -23.5076147","pública ou conveniada"
35470016,"EMEB INTEGRAL ABRIGO BATUIRA","extinta_2021","1_publica",139,"PORTO FERREIRA, 55 RUA. CENTRO. 08562-150 Poá - SP.","-46.3448335"," -23.529021","pública ou conveniada"
35583765,"ESCOLA DE EDUCACAO INFANTIL REINO DE MADAGASCAR","extinta_2021","3_privada_nao_conveniada",52,"RUA MARQUES DO HERVAL, 287 RUA. JARDIM MEDINA. 08556-400 Poá - SP.","-46.3467028"," -23.5137392","privada"
35586705,"CRECHE MUNICIPAL CAROLINE GONZALES DE FREITAS","extinta_2021","1_publica",15,"RUA JOSE HERNANDES, 44 RUA. VILA ACOREANA. 08557-330 Poá - SP.","-46.3416203"," -23.5154565","pública ou conveniada"
35142499,"JOHN KENNEDY COLEGIO UNIDADE II","extinta_2021","3_privada_nao_conveniada",26,"RUA JOSE FIOCHI, 35 RUA. LAGOA SERENA. 13669-899 Porto Ferreira - SP.","-47.4742477"," -21.8637409","privada"
35810484,"EDUCARTE COLEGIO","paralisada_2021","3_privada_nao_conveniada",10,"MALLET MARECHAL, 828 AVENIDA. CANTO DO FORTE. 11700-400 Praia Grande - SP.","-46.4034775"," -24.0101925","privada"
35005245,"BERCARIO E EDUCACAO INFANTIL ALIANCA","paralisada_2021","3_privada_nao_conveniada",5,"DR ARTHUR FALCONE, 1104 SANTA ELIZABETE. 19300-000 Presidente Bernardes - SP.","-51.5628246"," -21.9995955","privada"
35141562,"MULTIPLUS ENSINO FUNDAMENTAL COLEGIO","extinta_2021","3_privada_nao_conveniada",119,"RUA PADRE JOAO GOETZ, 632 RUA. JARDIM JOAO PAULO II. 19015-060 Presidente Prudente - SP.","-51.4082592"," -22.1292361","privada"
35174865,"SAO VICENTE PALLOTTI CENTRO EDUCACAO INFANTIL","paralisada_2021","2_privada_conveniada",232,"JUSCELINO KUBITSCHEK PRESIDENTE, 3502 AVENIDA. JARDIM MARACANA. 19026-655 Presidente Prudente - SP.","-51.4229006"," -22.0995814","pública ou conveniada"
35560561,"PRIMEIRA ESCOLHA ESCOLA DE EDUCACAO INFANTIL","paralisada_2021","3_privada_nao_conveniada",34,"JOSE PETRIN, 175 JARDIM CAMBUY. 19061-554 Presidente Prudente - SP.","-51.4252101"," -22.1280902","privada"
35007091,"COLEGIO APRENDER MAIS","paralisada_2021","3_privada_nao_conveniada",5,NA,"NA"," NA","privada"
35192715,"PINGO DE GENTE BERCARIO MATERNAL","paralisada_2021","3_privada_nao_conveniada",26,"RUA ANITA MALFATTI, 10 RUA. JARDIM BELAS ARTES. 11900-000 Registro - SP.","-47.8371173"," -24.5018085","privada"
35580659,"NUCLEO DE ATIVIDADES EDUCACIONAIS INTERARTE","paralisada_2021","3_privada_nao_conveniada",6,"VITORIA, 79 RUA. VILA RIBEIROPOLIS. 11900-000 Registro - SP.","-47.8441265"," -24.5058694","privada"
35006184,"ESCOLA RECANTO INFANTIL EMANUEL","paralisada_2021","3_privada_nao_conveniada",17,"AUGUSTO MAZIERO, 195 ALIANCA. 09403-400 Ribeirão Pires - SP.","NaN"," NaN","privada"
35072515,"REI LEAO ESCOLINHA","paralisada_2021","3_privada_nao_conveniada",6,"RUA ABILIO SAMPAIO, 350 RUA. VILA VIRGINIA. 14030-420 Ribeirão Preto - SP.","-47.824226198718"," -21.1849672766402","privada"
35084219,"COGUMELO COLEGIO","paralisada_2021","3_privada_nao_conveniada",14,"RUA PALMIRO TAVARES DE SOUZA, 125 RUA. ADELINO SIMIONI. 14071-520 Ribeirão Preto - SP.","-47.7965475"," -21.1105367","privada"
35152882,"BOULEVARD COLEGIO","paralisada_2021","3_privada_nao_conveniada",17,"AVENIDA NOVE DE JULHO, 1481 RUA. JARDIM AMERICA. 14015-160 Ribeirão Preto - SP.","-47.80516"," -21.18939","privada"
35172583,"ESTRELINHA DO SABER ESCOLA INFANTIL","paralisada_2021","3_privada_nao_conveniada",10,"RUA CONSTITUICAO, 603 RUA. VILA TIBERIO. 14050-470 Ribeirão Preto - SP.","-47.82637"," -21.16875","privada"
35191358,"PEQUENA GERACAO ESCOLA DE EDUCACAO INFANTIL","extinta_2021","3_privada_nao_conveniada",1,"ATHAULFO ALVES, 714 37. PARQUE ANHANGUERA. 14093-080 Ribeirão Preto - SP.","-47.75433"," -21.18931","privada"
35193823,"TIRANDO DE LETRA ESCOLA INFANTIL E COLEGIO SAFT","paralisada_2021","3_privada_nao_conveniada",7,"CRAVINHOS, 358 RUA. JARDIM PAULISTA. 14090-112 Ribeirão Preto - SP.","-47.79047"," -21.18148","privada"
35194554,"CENTRO DE APRENDIZAGEM CAP","extinta_2021","3_privada_nao_conveniada",64,"ALAGOAS, 349 RUA. CAMPOS ELISEOS. 14080-080 Ribeirão Preto - SP.","-47.8107249"," -21.1655184","privada"
35195200,"PEDACINHO DO CEU ESCOLA ED INFANTIL E ENSINO FUNDAMENTAL","paralisada_2021","3_privada_nao_conveniada",8,"AVENIDA LUZITANA, 990 AVENIDA. PARQUE RIBEIRAO PRETO. 14031-230 Ribeirão Preto - SP.","-47.83677"," -21.19939","privada"
35317263,"ITAMARATI COLEGIO","paralisada_2021","3_privada_nao_conveniada",60,"PAULO BARRA DOUTOR, 1477 RUA. JARDIM SAO LUIZ. 14020-320 Ribeirão Preto - SP.","-47.80011"," -21.20923","privada"
35367011,"EDUCATIVA ESCOLA DE EDUCACAO INFANTIL","paralisada_2021","3_privada_nao_conveniada",38,"38, 625 AVENIDA. VILA OPERARIA. 13504-130 Rio Claro - SP.","-47.5671553"," -22.3942634","privada"
35417385,"PETER PAN EMEB","paralisada_2021","1_publica",44,"RUA GAMA, 68 RUA. JARDIM MARIA PAULA. 09450-000 Rio Grande da Serra - SP.","-46.396211"," -23.7427251","pública ou conveniada"
35448928,"PEQUENO POLEGAR ESCOLA MUNICIPAL DE EDUCACAO BASICA","paralisada_2021","1_publica",41,"RUA VICTOR BREITAUPT, 188 RUA. JARDIM MARIA PAULA. 09450-000 Rio Grande da Serra - SP.","-46.3955917"," -23.7441858","pública ou conveniada"
35567474,"URSINHOS CARINHOSOS ESCOLA DE EDUCACACAO INFANTIL","paralisada_2021","3_privada_nao_conveniada",25,"TACA JULES RIMET, 101 VILA HENRIQUE. 13321-271 Salto - SP.","-47.2896291"," -23.1992041","privada"
35005217,"COLEGIO INTERATIVO","paralisada_2021","3_privada_nao_conveniada",62,"ANTONIO MARDEGAN, 695 CENTRO. 18900-000 Santa Cruz do Rio Pardo - SP.","-49.626042"," -22.8972751","privada"
35644249,"CENTRO SOCIAL DO BAIRRO SAO JOSE CMEI 1","extinta_2021","1_publica",84,"RUA FRANCISCO CARLO MAGNO, 165 RUA. SAO JOSE. 18900-000 Santa Cruz do Rio Pardo - SP.","-49.6361859"," -22.9085306","pública ou conveniada"
35651576,"CRECHE DO BAIRRO OURO FINO","paralisada_2021","1_publica",22,"BAIRRO OURO FINO, SN SIS 371. OURO FINO. 07500-000 Santa Isabel - SP.","-46.26082319"," -23.29083335","pública ou conveniada"
35113517,"AYRTON SENNA DA SILVA COLEGIO MUNICIPAL","extinta_2021","1_publica",193,"VENEZUELA, SN RUA. JARDIM SAO LUIS. 06502-290 Santana de Parnaíba - SP.","-46.9307028"," -23.4443442","pública ou conveniada"
35270131,"CARROSSEL DOURADO COLEGIO MUNICIPAL","extinta_2021","1_publica",109,"CONCHAS, 771 AVENIDA. CIDADE SAO PEDRO - GLEBA B. 06535-205 Santana de Parnaíba - SP.","-46.8515857"," -23.4265389","pública ou conveniada"
35449945,"RABISCANDO ESCOLINHA","extinta_2021","3_privada_nao_conveniada",71,"RUA EXPEDICIONARIO JOSEDE SOUZA, 142 AVENIDA. CENTRO. 19360-000 Santo Anastácio - SP.","-51.6482934"," -21.9673393","privada"
35004381,"CULTURA GINZELIS CENTRO EDUCACIONAL","extinta_2021","3_privada_nao_conveniada",30,"SUDAO, 86 JARDIM SANTO ALBERTO. 09260-470 Santo André - SP.","-46.49348576"," -23.63642925","privada"
35005339,"PEGA PEGA","extinta_2021","3_privada_nao_conveniada",1,"MIQUELINA, 245 VILA CAMILOPOLIS. 09230-280 Santo André - SP.","NaN"," NaN","privada"
35006513,"ESCOLA DE EDUCACAO E RECREACAO INFANTIL ESTACAO DA ALEGRIA","extinta_2021","3_privada_nao_conveniada",1,NA,"NA"," NA","privada"
35006577,"GROW UP ENSINO INFANTIL BILINGUE EIRELI","extinta_2021","3_privada_nao_conveniada",116,NA,"NA"," NA","privada"
35007217,"AMORA BABY KIDS BERCARIO E EDUCACAO INFANTIL LTDA - ME","paralisada_2021","3_privada_nao_conveniada",35,NA,"NA"," NA","privada"
35127474,"RENOVO ESCOLA DE EDUCACAO INFANTIL","paralisada_2021","3_privada_nao_conveniada",38,"PAULO NOVAIS, 194 RUA. VILA VITORIA. 09172-420 Santo André - SP.","-46.5093788"," -23.6933738","privada"
35156085,"ESTACAO CRIANCA RECANTO INFANTIL","paralisada_2021","3_privada_nao_conveniada",30,"AVENIDA DOM BOSCO, 1090 AVENIDA. VILA LUCINDA. 09240-500 Santo André - SP.","-46.51625"," -23.62959","privada"
35188475,"PATOTINHA II CENTRO RECREACAO INFANTIL","extinta_2021","3_privada_nao_conveniada",33,"RUA SARACANTA, 250 RUA. JARDIM GUARARA. 09170-790 Santo André - SP.","-46.5109285"," -23.7036527","privada"
35188505,"VELEIRO AZUL UNIDADE INT INFANTIL","extinta_2021","3_privada_nao_conveniada",51,"GILDA, 126 AVENIDA. VILA GILDA. 09190-510 Santo André - SP.","-46.5377483"," -23.6761317","privada"
35188591,"INN - FOKE CENTRO EDUCACIONAL","paralisada_2021","3_privada_nao_conveniada",21,"RUA ESPANHA, 94 RUA. PARQUE DAS NACOES. 09210-010 Santo André - SP.","-46.528822"," -23.6362857","privada"
35303859,"CRESCENDO E APRENDENDO ESCOLA DE EDUCACAO INFANTIL","paralisada_2021","3_privada_nao_conveniada",20,"JUQUIA, 912 RUA. VILA ELDIZIA. 09181-720 Santo André - SP.","-46.52748"," -23.68309","privada"
35434930,"PLANETA ALEGRE COLEGIO","extinta_2021","3_privada_nao_conveniada",24,"TIETE, 2323 AVENIDA. CAMPESTRE. 09070-310 Santo André - SP.","-46.55074"," -23.64192","privada"
35444054,"CLUBINHO FELIZ ESCOLA DE EDUCACAO INFANTIL","paralisada_2021","3_privada_nao_conveniada",73,"BORORE, 65 RUA. VILA VITORIA. 09175-250 Santo André - SP.","-46.51162"," -23.68687","privada"
35448023,"ESCOLA DE EDUCACAO INFANTIL CARINHA DE ANJO","extinta_2021","3_privada_nao_conveniada",22,"GASPAR DE LEMOS, 22 RUA. JARDIM VILA RICA. 09170-040 Santo André - SP.","-46.50542"," -23.7091","privada"
35449313,"JOAO E MARIA NUCLEO RECREATIVO INFANTIL","extinta_2021","3_privada_nao_conveniada",10,"GUANABARA, 11 RUA. CIDADE SAO JORGE. 09111-630 Santo André - SP.","-46.48603"," -23.67221","privada"
35449337,"CANTINHO DE FADAS ESCOLA DE EDUCACAO INFANTIL","paralisada_2021","3_privada_nao_conveniada",27,"ARAUCARIA, 986 AVENIDA. PARQUE ORATORIO. 09251-040 Santo André - SP.","-46.50807"," -23.63098","privada"
35480472,"SCARPELLI ESCOLA DE EDUCACAO INFANTIL","paralisada_2021","3_privada_nao_conveniada",1,"ADELAIDE SANTA, 69 RUA. VILA SCARPELLI. 09050-450 Santo André - SP.","-46.54597"," -23.6767","privada"
35508986,"AGNUS CENTRO EDUCACIONAL","extinta_2021","3_privada_nao_conveniada",21,"COCAIS, 1546 RUA. JARDIM GUARARA. 09170-510 Santo André - SP.","-46.513701"," -23.7079397","privada"
35568764,"PEQUENA SEREIA NUCLEO DE ENSINO","extinta_2021","3_privada_nao_conveniada",24,"RUA REGENTE FEIJO, 40 RUA. VILA ASSUNCAO. 09030-000 Santo André - SP.","NaN"," NaN","privada"
35581847,"ESPACO INICIAL","extinta_2021","3_privada_nao_conveniada",18,"DUNQUERQUE, 335 RUA. PARQUE NOVO ORATORIO. 09260-220 Santo André - SP.","-46.49936"," -23.629487","privada"
35581860,"KIDS HOME","extinta_2021","3_privada_nao_conveniada",33,"PEREQUE, 116 RUA. VILA CURUCA. 09290-620 Santo André - SP.","NaN"," NaN","privada"
35581914,"AMORA BABY KIDS BERCARIO E EDUCACAO INFANTIL","paralisada_2021","3_privada_nao_conveniada",39,"MIQUELINA, 356 RUA. VILA CAMILOPOLIS. 09230-280 Santo André - SP.","NaN"," NaN","privada"
